row_id,entity_id,timestamp,split,feature_linear,feature_corr,feature_big_scale,feature_small_scale,sensor_value,category,text_note,target
833,1112,2026-04-12,val,1.732767,3.413722,9953.475647,0.020345,48.441,B,Entity 1112 in val had activity level 1.733 and category B.,0
834,1113,2026-04-13,val,0.629043,1.102336,28735.572962,0.02778,43.206,B,Entity 1113 in val had activity level 0.629 and category B.,0
835,1114,2026-04-14,val,0.452252,0.829026,13674.321416,0.034527,49.242,A,Entity 1114 in val had activity level 0.452 and category A.,0
836,1115,2026-04-15,val,-0.17971,-0.537084,29565.325435,0.005373,40.56,A,Entity 1115 in val had activity level -0.180 and category A.,0
837,1116,2026-04-16,val,-0.10126,-0.352295,4406.273416,0.03218,45.651,A,Entity 1116 in val had activity level -0.101 and category A.,0
838,1117,2026-04-17,val,1.392461,2.587914,16583.412963,0.033704,44.004,A,Entity 1117 in val had activity level 1.392 and category A.,1
839,1118,2026-04-18,val,0.964385,1.858974,14740.554132,0.01317,50.534,A,Entity 1118 in val had activity level 0.964 and category A.,0
840,1119,2026-04-19,val,-0.068833,0.658764,11497.429756,0.030095,45.309,B,Entity 1119 in val had activity level -0.069 and category B.,0
841,1120,2026-04-20,val,0.920684,1.530377,4032.75173,0.026212,50.886,A,Entity 1120 in val had activity level 0.921 and category A.,0
842,1121,2026-04-21,val,0.104399,0.251215,62359.355676,0.018978,46.99,A,Entity 1121 in val had activity level 0.104 and category A.,0
843,1122,2026-04-22,val,0.936888,1.596001,23105.961599,0.027918,54.759,A,Entity 1122 in val had activity level 0.937 and category A.,0
844,1123,2026-04-23,val,0.334684,1.000747,67826.008782,0.000387,48.009,C,Entity 1123 in val had activity level 0.335 and category C.,0
845,1124,2026-04-24,val,-0.797584,-1.297431,5071.245597,0.00093,41.831,B,Entity 1124 in val had activity level -0.798 and category B.,0
846,1125,2026-04-25,val,2.83279,5.177373,4469.99108,0.024313,55.95,C,Entity 1125 in val had activity level 2.833 and category C.,1
847,1126,2026-04-26,val,0.890255,1.789175,4455.741612,0.03579,45.406,A,Entity 1126 in val had activity level 0.890 and category A.,0
848,1127,2026-04-27,val,0.612528,1.022731,12594.707945,0.00278,46.024,D,Entity 1127 in val had activity level 0.613 and category D.,1
849,1128,2026-04-28,val,1.887692,3.680563,30634.855459,0.016434,58.15,A,Entity 1128 in val had activity level 1.888 and category A.,1
850,1129,2026-04-29,val,0.428068,1.236743,6885.651384,0.005197,39.754,A,Entity 1129 in val had activity level 0.428 and category A.,0
851,1130,2026-04-30,val,1.996451,3.684035,2632.303579,0.011018,50.484,A,Entity 1130 in val had activity level 1.996 and category A.,0
852,1131,2026-05-01,val,1.114667,1.641098,8432.694344,0.03517,41.589,A,Entity 1131 in val had activity level 1.115 and category A.,0
853,1132,2026-05-02,val,-0.869015,-1.558538,9843.291388,0.024521,38.895,C,Entity 1132 in val had activity level -0.869 and category C.,0
854,1133,2026-05-03,val,2.953058,5.143968,21394.582871,0.007338,44.747,B,Entity 1133 in val had activity level 2.953 and category B.,0
855,1134,2026-05-04,val,0.4802,1.218357,6738.493571,0.027922,56.022,B,Entity 1134 in val had activity level 0.480 and category B.,0
856,1135,2026-05-05,val,0.834165,1.672666,11888.600002,0.004209,45.071,B,Entity 1135 in val had activity level 0.834 and category B.,0
857,1136,2026-05-06,val,0.302113,0.594213,6810.346339,0.015246,38.807,B,Entity 1136 in val had activity level 0.302 and category B.,0
858,1137,2026-05-07,val,0.793275,1.677105,7725.541038,0.029947,52.382,A,Entity 1137 in val had activity level 0.793 and category A.,0
859,1138,2026-05-08,val,1.937926,3.996617,16778.495876,0.000723,48.117,A,Entity 1138 in val had activity level 1.938 and category A.,1
860,1139,2026-05-09,val,0.474159,0.929122,2687.506267,0.00614,46.575,A,Entity 1139 in val had activity level 0.474 and category A.,0
861,1140,2026-05-10,val,0.043728,-0.312381,20632.693644,0.028656,39.156,C,Entity 1140 in val had activity level 0.044 and category C.,1
862,1141,2026-05-11,val,1.021672,1.993886,2218.987446,0.037153,48.002,A,Entity 1141 in val had activity level 1.022 and category A.,0
863,1142,2026-05-12,val,0.34301,0.774441,8526.225566,0.035291,43.187,B,Entity 1142 in val had activity level 0.343 and category B.,0
864,1143,2026-05-13,val,1.2522,2.53188,21003.920758,0.022482,50.002,A,Entity 1143 in val had activity level 1.252 and category A.,1
865,1144,2026-05-14,val,0.922471,1.953969,19213.479736,0.01265,51.632,A,Entity 1144 in val had activity level 0.922 and category A.,0
866,1145,2026-05-15,val,1.477459,2.751326,15817.773524,0.008742,38.683,A,Entity 1145 in val had activity level 1.477 and category A.,0
867,1146,2026-05-16,val,2.743327,5.186819,39835.820691,0.023995,62.699,D,Entity 1146 in val had activity level 2.743 and category D.,0
868,1147,2026-05-17,val,-1.82929,-3.629706,41395.068739,0.035359,42.953,A,Entity 1147 in val had activity level -1.829 and category A.,0
869,1148,2026-05-18,val,-0.187119,-0.465508,7582.009466,0.023499,41.946,D,Entity 1148 in val had activity level -0.187 and category D.,0
870,1149,2026-05-19,val,-0.793989,-1.536665,2246.76575,0.024791,40.116,A,Entity 1149 in val had activity level -0.794 and category A.,0
871,1150,2026-05-20,val,3.012988,5.842336,1675.974819,0.02957,47.155,A,Entity 1150 in val had activity level 3.013 and category A.,1
872,1151,2026-05-21,val,-0.693072,-1.002053,9818.834173,0.011538,45.369,A,Entity 1151 in val had activity level -0.693 and category A.,0
873,1152,2026-05-22,val,1.993252,3.607064,12222.088725,0.02878,57.443,B,Entity 1152 in val had activity level 1.993 and category B.,1
874,1153,2026-05-23,val,1.721791,3.328721,9110.394926,0.007699,51.737,B,Entity 1153 in val had activity level 1.722 and category B.,0
875,1154,2026-05-24,val,1.888631,3.143503,12453.260527,0.029,52.097,A,Entity 1154 in val had activity level 1.889 and category A.,1
876,1155,2026-05-25,val,1.3539,2.519551,34852.375734,0.025424,49.15,A,Entity 1155 in val had activity level 1.354 and category A.,0
877,1156,2026-05-26,val,1.25976,2.599964,2359.971231,0.030413,48.284,C,Entity 1156 in val had activity level 1.260 and category C.,0
878,1157,2026-05-27,val,0.827773,1.60038,1264.505411,0.023807,46.81,A,Entity 1157 in val had activity level 0.828 and category A.,0
879,1158,2026-05-28,val,-0.314317,-0.385071,19589.414536,0.01877,45.185,A,Entity 1158 in val had activity level -0.314 and category A.,0
880,1159,2026-05-29,val,0.799686,1.018496,13594.992338,0.037611,43.592,D,Entity 1159 in val had activity level 0.800 and category D.,0
881,1160,2026-05-30,val,0.451715,0.891832,28670.809411,0.022624,44.167,A,Entity 1160 in val had activity level 0.452 and category A.,0
882,1161,2026-05-31,val,3.019607,5.482926,11217.17077,0.02754,47.458,B,Entity 1161 in val had activity level 3.020 and category B.,1
883,1162,2026-06-01,val,2.578121,4.985113,4329.956968,0.027899,47.263,B,Entity 1162 in val had activity level 2.578 and category B.,1
884,1163,2026-06-02,val,1.138357,1.728935,2754.211471,0.033661,49.038,A,Entity 1163 in val had activity level 1.138 and category A.,0
885,1164,2026-06-03,val,-1.235256,-2.590796,6326.575595,0.016918,41.203,C,Entity 1164 in val had activity level -1.235 and category C.,0
886,1165,2026-06-04,val,3.304238,6.138198,21405.737856,0.016464,53.98,C,Entity 1165 in val had activity level 3.304 and category C.,1
887,1166,2026-06-05,val,0.374318,0.812443,11809.678138,0.015919,35.67,A,Entity 1166 in val had activity level 0.374 and category A.,1
888,1167,2026-06-06,val,0.64604,1.138641,3803.582128,0.026181,48.894,B,Entity 1167 in val had activity level 0.646 and category B.,0
889,1168,2026-06-07,val,1.759905,3.831443,2095.079162,0.007426,52.447,A,Entity 1168 in val had activity level 1.760 and category A.,0
890,1169,2026-06-08,val,-0.112289,-0.4729,25755.457821,0.024977,46.571,C,Entity 1169 in val had activity level -0.112 and category C.,0
891,1170,2026-06-09,val,-0.062679,0.125344,2737.167825,0.004032,45.756,A,Entity 1170 in val had activity level -0.063 and category A.,0
892,1171,2026-06-10,val,0.762989,1.669113,24099.249031,0.00029,54.728,B,Entity 1171 in val had activity level 0.763 and category B.,0
893,1172,2026-06-11,val,0.121594,0.430109,2832.160353,0.039978,52.203,C,Entity 1172 in val had activity level 0.122 and category C.,1
894,1173,2026-06-12,val,-0.181629,-0.466834,24318.85761,0.004007,42.183,A,Entity 1173 in val had activity level -0.182 and category A.,0
895,1174,2026-06-13,val,-0.997675,-2.160594,9042.569465,0.032602,49.063,A,Entity 1174 in val had activity level -0.998 and category A.,0
896,1175,2026-06-14,val,-0.302179,-0.329396,180180.606847,0.038302,,C,Entity 1175 in val had activity level -0.302 and category C.,0
897,1176,2026-06-15,val,0.17992,0.553978,5448.587617,0.024504,42.676,A,Entity 1176 in val had activity level 0.180 and category A.,0
898,1177,2026-06-16,val,-0.312862,-0.296785,2202.997848,0.029371,44.97,A,Entity 1177 in val had activity level -0.313 and category A.,0
899,1178,2026-06-17,val,1.473889,2.596168,41547.105439,0.012054,54.909,B,Entity 1178 in val had activity level 1.474 and category B.,0
900,1179,2026-06-18,val,0.249011,0.715481,32038.041313,0.009636,45.832,A,Entity 1179 in val had activity level 0.249 and category A.,0
901,1180,2026-06-19,test,1.067547,1.901318,90860.989922,0.030652,43.797,A,Entity 1180 in test had activity level 1.068 and category A.,1
902,1181,2026-06-20,test,1.532476,3.090662,32913.218186,0.029017,46.028,A,Entity 1181 in test had activity level 1.532 and category A.,0
903,1182,2026-06-21,test,-0.017066,-0.219366,4153.659665,0.02944,49.947,A,Entity 1182 in test had activity level -0.017 and category A.,0
904,1183,2026-06-22,test,0.415939,0.80833,21144.249671,0.003507,45.538,A,Entity 1183 in test had activity level 0.416 and category A.,0
905,1184,2026-06-23,test,-0.186882,-0.036681,45590.915696,0.0001,42.797,A,Entity 1184 in test had activity level -0.187 and category A.,0
906,1185,2026-06-24,test,-1.204644,-2.50828,40183.281002,0.031863,39.066,A,Entity 1185 in test had activity level -1.205 and category A.,0
907,1186,2026-06-25,test,0.630826,1.228708,77199.34947,0.019993,43.755,A,Entity 1186 in test had activity level 0.631 and category A.,0
908,1187,2026-06-26,test,2.432796,4.535709,3558.19026,0.012356,62.715,D,Entity 1187 in test had activity level 2.433 and category D.,1
909,1188,2026-06-27,test,1.782423,3.160226,9835.548465,0.039246,45.796,A,Entity 1188 in test had activity level 1.782 and category A.,0
910,1189,2026-06-28,test,2.853587,5.39965,9483.167769,0.034617,48.516,A,Entity 1189 in test had activity level 2.854 and category A.,1
911,1190,2026-06-29,test,3.071382,5.285244,5451.407043,0.027116,52.388,D,Entity 1190 in test had activity level 3.071 and category D.,1
912,1191,2026-06-30,test,2.013321,3.777394,6962.48027,0.03425,55.752,A,Entity 1191 in test had activity level 2.013 and category A.,0
913,1192,2026-07-01,test,2.168939,3.840852,7283.049951,0.005502,51.782,B,Entity 1192 in test had activity level 2.169 and category B.,0
914,1193,2026-07-02,test,1.781534,3.382169,11329.831264,0.029038,44.135,B,Entity 1193 in test had activity level 1.782 and category B.,0
915,1194,2026-07-03,test,-0.608158,-0.968753,19375.171444,0.038966,,A,Entity 1194 in test had activity level -0.608 and category A.,0
916,1195,2026-07-04,test,1.01191,2.226014,9942.376007,0.01616,48.133,A,Entity 1195 in test had activity level 1.012 and category A.,0
917,1196,2026-07-05,test,0.615821,0.99521,6857.458017,0.026341,39.239,B,Entity 1196 in test had activity level 0.616 and category B.,0
918,1197,2026-07-06,test,0.517465,0.908408,18853.218897,0.003305,,A,Entity 1197 in test had activity level 0.517 and category A.,0
919,1198,2026-07-07,test,0.446165,0.770176,12310.719394,0.007244,38.249,A,Entity 1198 in test had activity level 0.446 and category A.,1
920,1199,2026-07-08,test,1.753409,3.775209,30345.106153,0.031809,50.255,A,Entity 1199 in test had activity level 1.753 and category A.,0
921,1200,2026-07-09,test,1.663177,2.924475,3476.096608,0.02855,,B,Entity 1200 in test had activity level 1.663 and category B.,0
922,1201,2026-07-10,test,-1.52631,-2.774463,44172.609356,0.007198,,B,Entity 1201 in test had activity level -1.526 and category B.,0
923,1202,2026-07-11,test,1.914738,3.877992,15198.479133,0.039197,49.396,A,Entity 1202 in test had activity level 1.915 and category A.,0
924,1203,2026-07-12,test,0.896569,1.889516,12971.779282,0.037849,48.862,A,Entity 1203 in test had activity level 0.897 and category A.,0
925,1204,2026-07-13,test,0.768204,1.207789,32800.47737,0.021528,,A,Entity 1204 in test had activity level 0.768 and category A.,1
926,1205,2026-07-14,test,0.500544,0.823214,78384.802175,0.038297,,B,Entity 1205 in test had activity level 0.501 and category B.,0
927,1206,2026-07-15,test,1.919261,3.72262,2634.992734,0.016002,56.958,A,Entity 1206 in test had activity level 1.919 and category A.,0
928,1207,2026-07-16,test,1.93101,3.991734,26025.949375,0.039814,51.938,B,Entity 1207 in test had activity level 1.931 and category B.,0
929,1208,2026-07-17,test,0.33422,0.494409,77003.16986,0.017345,57.495,A,Entity 1208 in test had activity level 0.334 and category A.,1
930,1209,2026-07-18,test,1.45357,2.684236,11608.894616,0.025607,47.269,A,Entity 1209 in test had activity level 1.454 and category A.,1
931,1210,2026-07-19,test,2.219791,4.230861,33755.321072,0.0042,,C,Entity 1210 in test had activity level 2.220 and category C.,0
932,1211,2026-07-20,test,0.309876,0.31939,14045.505326,0.028018,40.033,C,Entity 1211 in test had activity level 0.310 and category C.,1
933,1212,2026-07-21,test,2.184872,4.079169,5137.352452,0.03872,57.233,A,Entity 1212 in test had activity level 2.185 and category A.,1
934,1213,2026-07-22,test,0.231386,0.703282,13928.271993,0.00622,,A,Entity 1213 in test had activity level 0.231 and category A.,0
935,1214,2026-07-23,test,2.825304,5.313044,13065.405504,0.028271,59.075,A,Entity 1214 in test had activity level 2.825 and category A.,1
936,1215,2026-07-24,test,0.016811,-0.439443,36876.517567,0.035256,42.026,C,Entity 1215 in test had activity level 0.017 and category C.,0
937,1216,2026-07-25,test,1.024718,2.035256,53670.152122,0.037795,,A,Entity 1216 in test had activity level 1.025 and category A.,0
938,1217,2026-07-26,test,-0.133467,0.142897,2107.297642,0.016959,44.007,A,Entity 1217 in test had activity level -0.133 and category A.,0
939,1218,2026-07-27,test,2.439178,4.414319,4117.573453,0.036435,55.315,B,Entity 1218 in test had activity level 2.439 and category B.,1
940,1219,2026-07-28,test,-0.47057,-0.931439,1119.975046,0.032935,37.61,C,Entity 1219 in test had activity level -0.471 and category C.,0
941,1220,2026-07-29,test,0.208825,-0.007809,6398.009656,0.003005,45.112,C,Entity 1220 in test had activity level 0.209 and category C.,0
942,1221,2026-07-30,test,0.876247,1.589431,18406.434125,0.036562,,A,Entity 1221 in test had activity level 0.876 and category A.,0
943,1222,2026-07-31,test,1.003599,2.05347,11761.382693,0.008699,41.989,A,Entity 1222 in test had activity level 1.004 and category A.,1
944,1223,2026-08-01,test,-0.335444,-0.934268,17838.410757,0.019531,41.057,A,Entity 1223 in test had activity level -0.335 and category A.,1
945,1224,2026-08-02,test,1.719815,3.177773,9777.324639,0.019682,51.463,A,Entity 1224 in test had activity level 1.720 and category A.,0
946,1225,2026-08-03,test,1.644091,3.303525,43592.798101,0.009044,48.153,A,Entity 1225 in test had activity level 1.644 and category A.,0
947,1226,2026-08-04,test,2.075177,4.092019,17790.847924,0.01415,48.547,A,Entity 1226 in test had activity level 2.075 and category A.,1
948,1227,2026-08-05,test,0.692414,1.528964,16660.075645,0.029757,48.54,C,Entity 1227 in test had activity level 0.692 and category C.,0
949,1228,2026-08-06,test,1.091192,2.30216,2355.887484,0.028573,45.555,A,Entity 1228 in test had activity level 1.091 and category A.,0
950,1229,2026-08-07,test,0.361519,0.807396,5667.874119,0.004389,48.606,A,Entity 1229 in test had activity level 0.362 and category A.,0
951,1230,2026-08-08,test,1.33393,2.864618,2898.805544,0.029497,59.048,A,Entity 1230 in test had activity level 1.334 and category A.,0
952,1231,2026-08-09,test,1.356833,2.729354,34510.790056,0.009979,58.302,B,Entity 1231 in test had activity level 1.357 and category B.,0
953,1232,2026-08-10,test,1.723597,3.601357,22966.479147,0.020093,43.322,A,Entity 1232 in test had activity level 1.724 and category A.,1
954,1233,2026-08-11,test,0.392354,0.786948,15942.203773,0.039616,,C,Entity 1233 in test had activity level 0.392 and category C.,1
955,1234,2026-08-12,test,0.449859,0.958261,7978.466746,0.013447,43.834,A,Entity 1234 in test had activity level 0.450 and category A.,0
956,1235,2026-08-13,test,0.497153,0.905554,32302.342799,0.016723,,A,Entity 1235 in test had activity level 0.497 and category A.,0
957,1236,2026-08-14,test,1.480839,3.055194,19088.498667,0.007394,48.018,C,Entity 1236 in test had activity level 1.481 and category C.,1
958,1237,2026-08-15,test,1.646653,2.71377,6864.385669,0.013248,44.576,B,Entity 1237 in test had activity level 1.647 and category B.,1
959,1238,2026-08-16,test,0.77711,1.354152,2728.017109,0.005219,,B,Entity 1238 in test had activity level 0.777 and category B.,0
960,1239,2026-08-17,test,0.001598,0.128653,55479.774109,0.03702,41.056,A,Entity 1239 in test had activity level 0.002 and category A.,0
961,1000,2026-08-18,test,1.698203,3.562135,24292.922397,0.02202,50.553,A,Entity 1000 in test had activity level 1.698 and category A.,0
962,1001,2026-08-19,test,-0.62118,-0.99068,6640.599968,0.028693,47.532,C,Entity 1001 in test had activity level -0.621 and category C.,0
963,1002,2026-08-20,test,2.606386,4.99289,10909.662225,0.001818,50.065,B,Entity 1002 in test had activity level 2.606 and category B.,1
964,1003,2026-08-21,test,-0.418783,-0.97305,2032.15859,0.038862,43.848,A,Entity 1003 in test had activity level -0.419 and category A.,0
965,1004,2026-08-22,test,1.109826,2.247716,18875.971423,0.027869,50.771,C,Entity 1004 in test had activity level 1.110 and category C.,0
966,1005,2026-08-23,test,1.655105,3.093583,25241.862347,0.02833,50.288,B,Entity 1005 in test had activity level 1.655 and category B.,1
967,1006,2026-08-24,test,2.500529,5.116984,26440.621409,0.031625,50.424,B,Entity 1006 in test had activity level 2.501 and category B.,1
968,1007,2026-08-25,test,0.037065,-0.101976,39562.461126,0.014764,43.535,A,Entity 1007 in test had activity level 0.037 and category A.,0
969,1008,2026-08-26,test,0.488741,0.802967,72551.610689,0.032957,49.283,A,Entity 1008 in test had activity level 0.489 and category A.,0
970,1009,2026-08-27,test,3.710636,7.428617,10292.631597,0.031221,55.272,A,Entity 1009 in test had activity level 3.711 and category A.,0
971,1010,2026-08-28,test,0.317082,0.394459,17292.013015,0.010752,42.987,B,Entity 1010 in test had activity level 0.317 and category B.,0
972,1011,2026-08-29,test,0.589333,1.088412,5022.396944,0.036087,47.851,A,Entity 1011 in test had activity level 0.589 and category A.,1
973,1012,2026-08-30,test,-0.49488,-0.919091,11456.353259,0.006517,42.872,A,Entity 1012 in test had activity level -0.495 and category A.,0
974,1013,2026-08-31,test,0.950273,1.819885,115755.340267,0.038815,40.514,A,Entity 1013 in test had activity level 0.950 and category A.,0
975,1014,2026-09-01,test,1.045362,2.017438,28445.904361,0.025779,41.153,A,Entity 1014 in test had activity level 1.045 and category A.,0
976,1015,2026-09-02,test,1.492092,3.405935,16166.46775,0.038305,48.822,A,Entity 1015 in test had activity level 1.492 and category A.,1
977,1016,2026-09-03,test,-0.140573,-0.232368,7401.150141,0.01327,,A,Entity 1016 in test had activity level -0.141 and category A.,0
978,1017,2026-09-04,test,-0.178831,-0.293298,8560.634336,0.01187,45.786,A,Entity 1017 in test had activity level -0.179 and category A.,1
979,1018,2026-09-05,test,0.668137,1.324369,8683.785638,0.03516,44.203,A,Entity 1018 in test had activity level 0.668 and category A.,1
980,1019,2026-09-06,test,0.739923,1.484322,17424.901797,0.038234,45.384,A,Entity 1019 in test had activity level 0.740 and category A.,0
981,1020,2026-09-07,test,2.333283,4.250451,22183.73219,0.023984,56.511,B,Entity 1020 in test had activity level 2.333 and category B.,0
982,1021,2026-09-08,test,0.427888,0.753258,18993.349366,0.036649,53.689,B,Entity 1021 in test had activity level 0.428 and category B.,1
983,1022,2026-09-09,test,3.641774,6.926376,30904.145016,0.01281,60.481,A,Entity 1022 in test had activity level 3.642 and category A.,1
984,1023,2026-09-10,test,0.031729,-0.431679,3943.778834,0.011139,47.939,A,Entity 1023 in test had activity level 0.032 and category A.,0
985,1024,2026-09-11,test,-0.233199,-0.287287,2827.782933,0.013339,48.461,C,Entity 1024 in test had activity level -0.233 and category C.,0
986,1025,2026-09-12,test,2.293272,4.092013,10000.41645,0.032856,47.307,A,Entity 1025 in test had activity level 2.293 and category A.,0
987,1026,2026-09-13,test,1.182352,1.903637,13057.468012,0.039756,48.65,A,Entity 1026 in test had activity level 1.182 and category A.,1
988,1027,2026-09-14,test,0.57754,0.847412,62766.038256,0.034671,45.921,C,Entity 1027 in test had activity level 0.578 and category C.,0
989,1028,2026-09-15,test,1.8684,3.464689,15204.503717,0.005512,48.884,D,Entity 1028 in test had activity level 1.868 and category D.,0
990,1029,2026-09-16,test,1.368899,2.364133,39820.211008,0.02651,,A,Entity 1029 in test had activity level 1.369 and category A.,0
991,1030,2026-09-17,test,1.569775,3.02453,2458.462239,0.005989,45.921,A,Entity 1030 in test had activity level 1.570 and category A.,1
992,1031,2026-09-18,test,-0.425994,-0.978914,20927.501059,0.031256,43.207,B,Entity 1031 in test had activity level -0.426 and category B.,1
993,1032,2026-09-19,test,1.208842,2.036544,85529.885193,0.027196,48.965,C,Entity 1032 in test had activity level 1.209 and category C.,0
994,1033,2026-09-20,test,-0.86711,-1.705856,4695.198793,0.006272,,D,Entity 1033 in test had activity level -0.867 and category D.,0
995,1034,2026-09-21,test,0.658934,1.146791,25336.927823,0.022372,53.658,C,Entity 1034 in test had activity level 0.659 and category C.,0
996,1035,2026-09-22,test,1.379326,2.682325,7625.22174,0.032134,,B,Entity 1035 in test had activity level 1.379 and category B.,0
997,1036,2026-09-23,test,1.342868,2.508347,10087.550241,0.002613,54.266,B,Entity 1036 in test had activity level 1.343 and category B.,0
998,1037,2026-09-24,test,2.43933,4.80536,15214.737757,0.039067,,B,Entity 1037 in test had activity level 2.439 and category B.,1
999,1038,2026-09-25,test,1.328482,2.514138,7817.458962,0.015925,51.593,A,Entity 1038 in test had activity level 1.328 and category A.,0
1000,1039,2026-09-26,test,-1.601578,-2.858807,23331.308144,0.029658,41.423,A,Entity 1039 in test had activity level -1.602 and category A.,0
1001,1040,2026-09-27,test,-0.557775,-1.281846,11238.372922,0.018524,,C,Entity 1040 in test had activity level -0.558 and category C.,0
1002,1041,2026-09-28,test,-0.938507,-1.996326,3162.995986,0.006442,35.141,D,Entity 1041 in test had activity level -0.939 and category D.,0
1003,1042,2026-09-29,test,0.199217,0.702523,7851.724752,0.034238,49.163,A,Entity 1042 in test had activity level 0.199 and category A.,0
1004,1043,2026-09-30,test,0.172075,0.260143,10073.264174,0.006096,37.349,B,Entity 1043 in test had activity level 0.172 and category B.,0
1005,1044,2026-10-01,test,-1.446466,-2.917484,14099.752897,0.003765,39.065,A,Entity 1044 in test had activity level -1.446 and category A.,0
1006,1045,2026-10-02,test,1.922965,3.770723,18110.195077,0.030878,46.972,A,Entity 1045 in test had activity level 1.923 and category A.,0
1007,1046,2026-10-03,test,1.543175,3.019449,10015.897409,0.03436,48.786,A,Entity 1046 in test had activity level 1.543 and category A.,1
1008,1047,2026-10-04,test,0.925515,2.062802,1685.97964,0.014947,44.08,B,Entity 1047 in test had activity level 0.926 and category B.,0
1009,1048,2026-10-05,test,0.104105,-0.019497,12430.672976,0.032849,41.925,A,Entity 1048 in test had activity level 0.104 and category A.,0
1010,1049,2026-10-06,test,1.796233,3.60841,20108.263474,0.018491,43.723,A,Entity 1049 in test had activity level 1.796 and category A.,0
1011,1050,2026-10-07,test,2.661707,5.240509,92436.009258,0.030729,47.408,A,Entity 1050 in test had activity level 2.662 and category A.,1
1012,1051,2026-10-08,test,4.415309,8.315204,4374.423834,0.011135,60.193,A,Entity 1051 in test had activity level 4.415 and category A.,1
1013,1052,2026-10-09,test,2.596025,4.99077,2334.916597,0.01446,59.487,A,Entity 1052 in test had activity level 2.596 and category A.,0
1014,1053,2026-10-10,test,1.904265,3.547475,6278.344144,0.025427,54.491,A,Entity 1053 in test had activity level 1.904 and category A.,0
1015,1054,2026-10-11,test,2.084305,3.766048,8912.166442,0.033222,47.783,A,Entity 1054 in test had activity level 2.084 and category A.,1
1016,1055,2026-10-12,test,2.670926,4.940824,30214.581332,0.01902,56.178,B,Entity 1055 in test had activity level 2.671 and category B.,1
1017,1056,2026-10-13,test,1.086206,2.083735,17124.562733,0.003112,42.104,B,Entity 1056 in test had activity level 1.086 and category B.,0
1018,1057,2026-10-14,test,3.953141,7.494795,2535.136975,0.012661,53.612,A,Entity 1057 in test had activity level 3.953 and category A.,1
1019,1058,2026-10-15,test,2.253341,4.239212,11908.027499,0.018022,,C,Entity 1058 in test had activity level 2.253 and category C.,1
1020,1059,2026-10-16,test,2.068186,4.049358,198079.166682,0.016807,52.995,A,Entity 1059 in test had activity level 2.068 and category A.,0
1021,1060,2026-10-17,test,2.555415,4.804333,80505.972279,0.000648,52.899,C,Entity 1060 in test had activity level 2.555 and category C.,1
1022,1061,2026-10-18,test,-0.002196,-0.221723,17165.547255,0.014088,,A,Entity 1061 in test had activity level -0.002 and category A.,0
1023,1062,2026-10-19,test,0.610046,1.218794,4604.947052,0.015263,43.547,C,Entity 1062 in test had activity level 0.610 and category C.,0
1024,1063,2026-10-20,test,1.527963,3.289901,5303.859684,0.039815,54.458,C,Entity 1063 in test had activity level 1.528 and category C.,1
1025,1064,2026-10-21,test,-0.552283,-1.041042,19561.499678,0.017764,,B,Entity 1064 in test had activity level -0.552 and category B.,0
1026,1065,2026-10-22,test,2.262766,4.092448,17078.14862,0.007822,59.699,A,Entity 1065 in test had activity level 2.263 and category A.,1
1027,1066,2026-10-23,test,1.901327,3.302365,12877.17632,0.014986,49.769,A,Entity 1066 in test had activity level 1.901 and category A.,0
1028,1067,2026-10-24,test,0.635116,1.270439,4800.046531,0.009662,,C,Entity 1067 in test had activity level 0.635 and category C.,0
1029,1068,2026-10-25,test,1.991399,3.411481,6241.625302,0.038366,,D,Entity 1068 in test had activity level 1.991 and category D.,0
1030,1069,2026-10-26,test,1.086107,2.250983,2661.884848,0.023114,39.925,A,Entity 1069 in test had activity level 1.086 and category A.,0
1031,1070,2026-10-27,test,0.080444,0.127279,55658.877881,0.02017,49.962,B,Entity 1070 in test had activity level 0.080 and category B.,0
1032,1071,2026-10-28,test,-0.030328,-0.564464,5853.176406,0.008151,39.062,A,Entity 1071 in test had activity level -0.030 and category A.,1
1033,1072,2026-10-29,test,0.577449,0.619452,30761.465678,0.029694,48.715,A,Entity 1072 in test had activity level 0.577 and category A.,0
1034,1073,2026-10-30,test,0.472888,1.046446,7846.458021,0.021417,47.806,A,Entity 1073 in test had activity level 0.473 and category A.,0
1035,1074,2026-10-31,test,0.816514,2.05941,4803.455661,0.023174,42.679,A,Entity 1074 in test had activity level 0.817 and category A.,0
1036,1075,2026-11-01,test,0.916794,1.818471,9884.704569,0.01977,49.927,A,Entity 1075 in test had activity level 0.917 and category A.,1
1037,1076,2026-11-02,test,3.5773,7.045076,50161.230164,0.01501,58.182,A,Entity 1076 in test had activity level 3.577 and category A.,1
1038,1077,2026-11-03,test,0.583124,1.231319,41632.489313,0.024266,60.803,A,Entity 1077 in test had activity level 0.583 and category A.,0
1039,1078,2026-11-04,test,0.60949,1.120833,11509.166034,0.007714,,A,Entity 1078 in test had activity level 0.609 and category A.,0
1040,1079,2026-11-05,test,1.155491,2.310984,20576.187992,0.013102,46.748,A,Entity 1079 in test had activity level 1.155 and category A.,0
1041,1080,2026-11-06,test,2.130425,3.98881,5874.799469,0.029808,49.771,A,Entity 1080 in test had activity level 2.130 and category A.,1
1042,1081,2026-11-07,test,1.604439,2.871331,1885.208867,0.011243,42.854,A,Entity 1081 in test had activity level 1.604 and category A.,0
